time,ERCOT_WEST_2022
7966,-1.6517
7967,-1.8549
7968,-2.1068
7969,-1.7227
7970,-1.5823
7971,-1.6408
7972,-1.5279
7973,0.2501
7974,3.0131
7975,1.0624
7976,18.9917
7977,0.4921
7978,0.4841
7979,0.6081
7980,0.4633
7981,-0.0721
7982,-0.5691
7983,0.4324
7984,4.2037
7985,22.527
7986,89.2355
7987,59.1915
7988,29.0104
7989,2.2776
7990,0.3706
7991,0.8507
7992,10.6504
7993,9.321
7994,28.0928
7995,40.2489
7996,50.4456
7997,39.7971
7998,40.5428
7999,62.6783
8000,65.1544
8001,49.8388
8002,42.215
8003,41.7694
8004,40.4251
8005,37.0033
8006,32.6982
8007,30.8714
8008,30.0007
8009,42.8543
8010,126.5816
8011,76.6285
8012,60.516
8013,58.5453
8014,52.6441
8015,57.5049
8016,58.417
8017,61.3294
8018,55.8418
8019,53.224
8020,53.4553
8021,51.9928
8022,68.0179
8023,144.8281
8024,55.8519
8025,50.4315
8026,28.2596
8027,30.1879
8028,40.7773
8029,60.1316
8030,53.573
8031,38.3126
8032,26.6441
8033,56.0241
8034,103.5826
8035,48.4545
8036,39.8908
8037,34.1228
8038,33.0393
8039,25.5888
8040,19.3906
8041,13.274
8042,3.9727
8043,0.7133
8044,0.3867
8045,0.9538
8046,14.3058
8047,16.9661
8048,26.2389
8049,22.0566
8050,15.4028
8051,17.3324
8052,23.4833
8053,18.9167
8054,11.8612
8055,10.1213
8056,7.2034
8057,54.5214
8058,138.0963
8059,74.6262
8060,69.8712
8061,100.7642
8062,152.4007
8063,105.5015
8064,112.9931
8065,157.8199
8066,136.2087
8067,96.1531
8068,70.2038
8069,19.9541
8070,10.4045
8071,17.251
8072,18.4826
8073,12.1603
8074,8.5935
8075,10.0137
8076,24.7375
8077,28.2339
8078,27.0937
8079,26.4911
8080,28.0149
8081,42.6971
8082,64.7833
8083,44.928
8084,53.157
8085,47.9177
8086,42.6926
8087,43.3427
8088,51.1827
8089,51.1871
8090,46.5787
8091,35.4077
8092,39.4517
8093,33.5248
8094,35.035
8095,34.4036
8096,31.0864
8097,29.5576
8098,27.829
8099,26.7914
8100,26.1552
8101,24.7428
8102,25.1318
8103,26.5168
8104,32.3022
8105,49.2534
8106,57.398
8107,41.7197
8108,41.4254
8109,32.9861
8110,29.7666
8111,26.6822
8112,25.0104
8113,33.6329
8114,26.6916
8115,59.2997
8116,37.5116
8117,42.9766
8118,75.8392
8119,141.3541
8120,65.887
8121,11.9784
8122,8.0288
8123,-0.6265
8124,-2.9461
8125,-3.5999
8126,-3.8451
8127,-3.4585
8128,-2.9688
8129,15.5548
8130,35.5435
8131,22.3163
8132,15.0789
8133,9.4171
8134,14.0146
8135,31.1389
8136,12.1901
8137,20.9237
8138,23.0495
8139,19.7349
8140,24.0645
8141,24.3069
8142,26.6482
8143,39.0618
8144,55.4644
8145,64.2366
8146,61.0091
8147,71.9095
8148,54.5896
8149,42.5479
8150,41.5436
8151,51.88
8152,67.8344
8153,65.4845
8154,77.565
8155,47.1096
8156,46.4276
8157,38.7551
8158,30.0317
8159,26.5055
8160,23.7023
8161,25.541
8162,23.734
8163,26.0395
8164,26.2139
8165,27.4273
8166,42.5816
8167,63.8426
8168,56.4484
8169,53.1252
8170,39.3489
8171,34.5351
8172,44.2821
8173,48.0635
8174,53.5727
8175,68.8659
8176,66.1908
8177,73.2981
8178,107.8304
8179,60.778
8180,65.3357
8181,60.1228
8182,58.0517
8183,52.8399
8184,39.9319
8185,31.9834
8186,32.5964
8187,33.2505
8188,31.1309
8189,29.4156
8190,29.6466
8191,36.9048
8192,38.1638
8193,34.1282
8194,26.8253
8195,25.3156
8196,25.5058
8197,28.2144
8198,31.7913
8199,31.5114
8200,29.8354
8201,56.4865
8202,79.5536
8203,61.3806
8204,59.0261
8205,57.872
8206,48.3301
8207,48.9334
8208,43.8416
8209,46.0758
8210,40.5908
8211,41.7121
8212,37.3759
8213,40.9568
8214,34.3328
8215,44.725
8216,43.1945
8217,45.5067
8218,59.2188
8219,46.0092
8220,59.8617
8221,50.5787
8222,48.2852
8223,49.4092
8224,46.4938
8225,61.1662
8226,65.5316
8227,46.4235
8228,49.6506
8229,53.8253
8230,43.6676
8231,40.4631
8232,108.8506
8233,63.524
8234,42.9484
8235,51.245
8236,73.2904
8237,52.6655
8238,75.6454
8239,42.1285
8240,49.4828
8241,53.4225
8242,64.7622
8243,51.1949
8244,47.1926
8245,50.0502
8246,42.8414
8247,41.2639
8248,41.4732
8249,42.0009
8250,56.1009
8251,42.6811
8252,43.5688
8253,47.1714
8254,52.1766
8255,94.163
8256,56.6961
8257,66.1147
8258,60.2287
8259,55.8544
8260,52.0786
8261,50.5608
8262,56.9915
8263,66.3395
8264,66.5273
8265,64.3265
8266,48.9834
8267,57.8563
8268,45.5797
8269,51.3896
8270,45.5012
8271,40.1707
8272,38.8795
8273,51.339
8274,72.3755
8275,50.9525
8276,47.1473
8277,44.3672
8278,41.9406
8279,45.9974
8280,32.4841
8281,30.8891
8282,25.7197
8283,24.7013
8284,24.4729
8285,23.7053
8286,20.7619
8287,24.4044
8288,30.4092
8289,26.8634
8290,10.0499
8291,2.6946
8292,1.2741
8293,0.096
8294,-0.4072
8295,-1.3881
8296,-1.4109
8297,-0.893
8298,4.9099
8299,5.4345
8300,4.622
8301,0.0447
8302,-1.4133
8303,-2.43
8304,-1.9725
8305,-1.2055
8306,-1.1137
8307,1.7695
8308,15.2107
8309,23.6156
8310,26.7444
8311,51.346
8312,38.1486
8313,31.7662
8314,35.8998
8315,20.5864
8316,8.4874
8317,1.3652
8318,-4.1459
8319,-5.2701
8320,-4.3689
8321,4.4113
8322,78.3775
8323,49.4783
8324,108.2627
8325,82.9239
8326,68.7379
8327,113.911
8328,45.2418
8329,40.0156
8330,38.2351
8331,36.7969
8332,32.7274
8333,34.7676
8334,39.3826
8335,38.9534
8336,38.0807
8337,25.4833
8338,14.7297
8339,9.4294
8340,-0.2575
8341,-1.6009
8342,-0.9422
8343,-0.0503
8344,0.8076
8345,26.2443
8346,62.4398
8347,52.7179
8348,53.1452
8349,52.4526
8350,45.4457
8351,36.5457
8352,33.6072
8353,34.5239
8354,34.0915
8355,33.3013
8356,35.9289
8357,40.9502
8358,48.2516
8359,63.4123
8360,58.3488
8361,38.0275
8362,31.1078
8363,26.4325
8364,24.6735
8365,25.1873
8366,25.0688
8367,24.6212
8368,24.7118
8369,32.6385
8370,79.344
8371,54.4616
8372,52.3043
8373,49.4304
8374,44.1808
8375,39.0889
8376,32.4769
8377,39.1683
8378,39.6866
8379,39.7026
8380,41.9573
8381,37.7047
8382,47.2996
8383,50.3916
8384,44.5967
8385,34.3544
8386,30.9779
8387,26.9372
8388,30.7198
8389,33.8293
8390,36.7396
8391,40.146
8392,42.0306
8393,57.9453
8394,79.9888
8395,56.564
8396,56.7306
8397,56.3182
8398,52.175
8399,49.7433
8400,54.7398
8401,57.9876
8402,51.5572
8403,56.1438
8404,58.4979
8405,57.7165
8406,57.9071
8407,85.8973
8408,136.2481
8409,49.5701
8410,50.8689
8411,40.3764
8412,34.3581
8413,31.2326
8414,26.2727
8415,24.6531
8416,25.051
8417,36.6856
8418,103.2949
8419,58.0462
8420,58.465
8421,62.5227
8422,55.6204
8423,47.5475
8424,40.5345
8425,37.2949
8426,33.9831
8427,32.2685
8428,29.6274
8429,23.0891
8430,24.5323
8431,29.0864
8432,29.3032
8433,17.4749
8434,17.7438
8435,12.3636
8436,3.5343
8437,1.6954
8438,0.2588
8439,-1.6254
8440,-1.8324
8441,7.4
8442,23.4243
8443,22.4342
8444,21.5095
8445,20.7473
8446,19.6671
8447,7.0069
8448,-0.0561
8449,-0.2076
8450,19.4391
8451,27.9218
8452,28.3293
8453,40.9585
8454,33.5593
8455,40.2094
8456,49.6391
8457,41.6905
8458,32.6149
8459,34.0478
8460,41.984
8461,39.775
8462,36.4816
8463,34.9786
8464,33.4254
8465,47.3231
8466,64.2045
8467,46.5815
8468,45.079
8469,43.6339
8470,44.7115
8471,33.1817
8472,31.9381
8473,32.0773
8474,28.9384
8475,25.973
8476,23.5859
8477,24.3501
8478,25.4131
8479,31.7581
8480,39.2631
8481,39.2624
8482,35.5816
8483,37.2252
8484,37.0831
8485,36.0272
8486,34.4758
8487,32.9651
8488,33.6629
8489,46.1463
8490,59.4147
8491,50.5955
8492,50.1476
8493,55.0015
8494,56.9443
8495,58.9271
8496,51.5654
8497,52.2317
8498,46.9261
8499,46.6238
8500,51.3555
8501,49.9013
8502,59.5049
8503,61.2619
8504,141.5821
8505,57.8901
8506,41.1811
8507,33.6892
8508,28.3448
8509,22.4064
8510,21.1198
8511,13.4466
8512,15.0659
8513,24.4261
8514,36.1153
8515,30.1732
8516,24.215
8517,18.6795
8518,0.6797
8519,0.542
8520,1.8137
8521,-0.9857
8522,-1.1957
8523,-1.0608
8524,0.2351
8525,8.7457
8526,23.4579
8527,18.8929
8528,20.4372
8529,3.2643
8530,-0.8671
8531,-1.3543
8532,-1.797
8533,-2.0318
8534,-1.9724
8535,-2.038
8536,-2.0682
8537,-1.8443
8538,4.3716
8539,22.4411
8540,24.1589
8541,27.1736
8542,30.4381
8543,31.4021
8544,36.885
8545,41.6482
8546,52.3623
8547,58.444
8548,136.9192
8549,131.7028
8550,1188.3403
8551,3233.6807
8552,3175.7395
8553,642.5349
8554,60.7697
8555,64.2368
8556,71.219
8557,60.2705
8558,60.1978
8559,55.907
8560,53.1074
8561,88.0161
8562,1051.7146
8563,567.7814
8564,775.0995
8565,716.8641
8566,228.3046
8567,158.5115
8568,94.6832
8569,76.8983
8570,78.6652
8571,78.5807
8572,77.8027
8573,79.4569
8574,84.8813
8575,95.3814
8576,103.357
8577,60.7767
8578,45.3683
8579,34.8782
8580,30.865
8581,26.7795
8582,25.2025
8583,24.0346
8584,24.5869
8585,36.5493
8586,68.8227
8587,74.7965
8588,74.6619
8589,74.9682
8590,68.6925
8591,52.8435
8592,47.4912
8593,46.385
8594,45.1663
8595,47.3318
8596,49.4338
8597,54.3603
8598,72.6285
8599,78.258
8600,74.8053
8601,45.8104
8602,32.5279
8603,28.5937
8604,17.7496
8605,0.2643
8606,-0.3387
8607,-2.1975
8608,-3.7065
8609,1.4353
8610,25.1502
8611,17.5509
8612,11.3006
8613,12.2093
8614,13.5107
8615,7.477
8616,4.1181
8617,19.3806
8618,23.2407
8619,25.7059
8620,33.4576
8621,36.7351
8622,43.5745
8623,46.3295
8624,39.9543
8625,20.112
8626,5.1947
8627,0.5486
8628,-1.8461
8629,-4.6284
8630,-10.7736
8631,-5.7548
8632,-2.1311
8633,9.4031
8634,35.674
8635,38.5332
8636,40.5634
8637,49.113
8638,53.7841
8639,52.0891
8640,52.32
8641,70.1162
8642,55.6424
8643,46.6788
8644,43.1166
8645,40.1891
8646,35.3839
8647,38.3751
8648,34.6366
8649,11.2254
8650,0.4951
8651,0.7712
8652,-0.3517
8653,-1.5936
8654,-2.4076
8655,-2.8594
8656,-3.7378
8657,-2.7876
8658,-2.4918
8659,-2.4277
8660,-2.2814
8661,-2.4835
8662,-2.2396
8663,-2.3898
8664,-2.2952
8665,-2.2598
8666,-2.2983
8667,-2.2457
8668,-2.1664
8669,-1.3407
8670,-1.0604
8671,-0.3891
8672,-0.4944
8673,-0.887
8674,-1.1339
8675,-1.2363
8676,-1.3803
8677,-1.4006
8678,-1.0128
8679,-0.1219
8680,2.3636
8681,38.0067
8682,53.1631
8683,29.759
8684,28.4888
8685,23.1512
8686,11.6075
8687,11.3647
8688,22.2822
8689,8.0556
8690,13.1074
8691,21.1374
8692,26.2266
8693,27.0311
8694,24.0588
8695,27.4737
8696,22.8918
8697,18.2241
8698,11.934
8699,12.23
8700,14.2384
8701,15.5627
8702,17.0318
8703,17.2037
8704,10.6885
8705,1.5358
8706,19.5754
8707,11.7884
8708,17.1305
8709,14.101
8710,0.2762
8711,4.8009
8712,11.8714
8713,41.3784
8714,26.4913
8715,16.5036
8716,19.671
8717,15.0541
8718,-6.8975
8719,18.782
8720,25.7845
8721,31.6632
8722,29.3956
8723,26.2613
8724,22.8285
8725,18.1639
8726,7.9047
8727,9.0177
8728,12.9168
8729,9.2892
8730,13.1069
8731,32.851
8732,36.3476
8733,29.3534
8734,24.6325
8735,23.901
8736,16.6964
8737,6.2108
8738,8.7357
8739,2.1177
8740,-0.5002
8741,0.8719
8742,2.2248
8743,2.8173
8744,2.0969
8745,-0.2395
8746,-0.2113
8747,-0.0773
8748,-0.4264
8749,-1.107
8750,-0.4745
8751,-0.1137
8752,1.1495
8753,20.2688
8754,40.5002
8755,15.8487
8756,8.7609
8757,5.4462
8758,1.918
8759,-1.7722
8760,-2.6091
